tierId,tradeId,asset,side,notionalUsd,leverage,marginUsd,entryDate,exitDate,holdDays,spotAtEntry,spotAtExit,worstAdverseSpot,perpReturnPct,perpMaxAdverseReturnPct,rvolEntry,hedgeable,K_long,K_short,spreadWidth,protectedNotionalUsd,hedgeCostUsd,feePctOfNotional,perpPnlUsd,perpLiquidatedUnhedged,hedgePayoutAtMaxDrawdownUsd,hedgePayoutAtExitUsd,totalUserFeeUsd,netUserPnlUsd,drawdownReductionUsd,drawdownReductionPctOfMargin,liquidationPrevented,atticusNetMargin
day_rate_14d,T0301,BTC,long,10000,5,2000,2024-08-20,2024-08-21,1,59017.59,61163.28,58571.96,3.64,-0.76,0.64,YES,57837.24,54296.18,3541.06,40000,874.92,6.25,363.57,NO,0,0,89.28,274.29,0,0,NO,-13.84
single_premium_7d,T0302,BTC,short,2500,5,500,2024-04-27,2024-04-28,1,63422,63108.94,64333.33,0.49,-1.44,0.51,YES,64690.44,68495.76,3805.32,6250,96.05,5.49,12.34,NO,0,0,25.48,-13.14,0,0,NO,7.64
day_rate_14d,T0302,BTC,short,2500,5,500,2024-04-27,2024-04-28,1,63422,63108.94,64333.33,0.49,-1.44,0.51,YES,64690.44,68495.76,3805.32,10000,183.02,5.23,12.34,NO,0,0,18.68,-6.34,0,0,NO,-2.89
single_premium_7d,T0303,ETH,long,250000,5,50000,2025-11-01,2025-11-04,3,3872.16,3286.21,3055,-15.13,-21.1,0.74,YES,3794.72,3562.39,232.33,625000,12626.49,7.22,-50000,YES,37500,37500,0,-330.95,37500,75,YES,-7286.35
day_rate_14d,T0303,ETH,long,250000,5,50000,2025-11-01,2025-11-04,3,3872.16,3286.21,3055,-15.13,-21.1,0.74,YES,3794.72,3562.39,232.33,1000000,23275.91,6.65,-50000,YES,60000,60000,7125.28,15043.77,52758.67,100,YES,-862.42
single_premium_7d,T0304,ETH,short,2500,50,50,2025-05-19,2025-05-20,1,2528.71,2525.05,2588.58,0.14,-2.37,0.92,YES,2579.28,2731.01,151.72,6250,124.4,7.11,-50,YES,22.98,0,33.01,-29.39,22.98,45.95,YES,9.9
day_rate_14d,T0304,ETH,short,2500,50,50,2025-05-19,2025-05-20,1,2528.71,2525.05,2588.58,0.14,-2.37,0.92,YES,2579.28,2731.01,151.72,10000,212.07,6.06,-50,YES,36.76,0,21.64,-18.02,36.76,73.52,YES,-3.35
single_premium_7d,T0305,ETH,short,250000,50,5000,2024-05-16,2024-05-30,14,2945.11,3746.74,3973.9,-27.22,-34.93,0.49,YES,3004.01,3180.72,176.71,625000,9316.79,5.32,-5000,YES,37500,37500,13309.7,19190.3,37500,100,NO,2117.91
day_rate_14d,T0305,ETH,short,250000,50,5000,2024-05-16,2024-05-30,14,2945.11,3746.74,3973.9,-27.22,-34.93,0.49,YES,3004.01,3180.72,176.71,1000000,17966.71,5.13,-5000,YES,60000,60000,25666.72,29333.28,60000,100,NO,4700.02
single_premium_7d,T0306,ETH,long,1000,5,200,2026-03-09,2026-03-10,1,1993.19,2036.8,1929.61,2.19,-3.19,0.7,YES,1953.33,1833.73,119.59,2500,48.95,6.99,21.88,NO,29.75,0,12.99,8.89,29.75,14.87,NO,3.9
day_rate_14d,T0306,ETH,long,1000,5,200,2026-03-09,2026-03-10,1,1993.19,2036.8,1929.61,2.19,-3.19,0.7,YES,1953.33,1833.73,119.59,4000,90.99,6.5,21.88,NO,47.59,0,9.28,12.6,31.9,15.95,NO,-1.44
single_premium_7d,T0307,BTC,long,10000,10,1000,2025-11-03,2025-11-04,1,106557.98,101468.15,98892.97,-4.78,-7.19,0.43,YES,104426.82,98033.34,6393.48,25000,339.08,4.84,-477.66,NO,1298.32,694.15,0,216.49,719.33,71.93,NO,-83.15
day_rate_14d,T0307,BTC,long,10000,10,1000,2025-11-03,2025-11-04,1,106557.98,101468.15,98892.97,-4.78,-7.19,0.43,YES,104426.82,98033.34,6393.48,40000,701.7,5.01,-477.66,NO,2077.31,1110.63,71.6,561.37,719.33,71.93,NO,-34.05
single_premium_7d,T0308,ETH,long,25000,20,1250,2025-03-05,2025-03-08,3,2241.53,2203.03,2102.21,-1.72,-6.22,0.96,YES,2196.7,2062.21,134.49,62500,1428.16,8.16,-1250,YES,2634.62,0,932.68,-1362.07,1553.85,100,YES,279.8
day_rate_14d,T0308,ETH,long,25000,20,1250,2025-03-05,2025-03-08,3,2241.53,2203.03,2102.21,-1.72,-6.22,0.96,YES,2196.7,2062.21,134.49,100000,2555.15,7.3,-1250,YES,4215.4,0,782.19,-1211.58,1553.85,100,YES,134.28
single_premium_7d,T0309,BTC,long,1000,10,100,2025-04-08,2025-04-09,1,76251.64,82594.75,74553.01,8.32,-2.23,0.51,YES,74726.61,70151.51,4575.1,2500,39.47,5.64,83.19,NO,5.69,0,10.47,72.71,5.69,5.69,NO,3.14
day_rate_14d,T0309,BTC,long,1000,10,100,2025-04-08,2025-04-09,1,76251.64,82594.75,74553.01,8.32,-2.23,0.51,YES,74726.61,70151.51,4575.1,4000,78.02,5.57,83.19,NO,9.11,0,7.96,75.23,9.11,9.11,NO,-1.23
single_premium_7d,T0310,BTC,long,10000,5,2000,2026-01-24,2026-01-25,1,89082.17,86561.94,86000.13,-2.83,-3.46,0.31,YES,87300.53,81955.6,5344.93,25000,234.8,3.35,-282.91,NO,364.94,207.28,54.12,-129.75,345.98,17.3,NO,10.21
day_rate_14d,T0310,BTC,long,10000,5,2000,2026-01-24,2026-01-25,1,89082.17,86561.94,86000.13,-2.83,-3.46,0.31,YES,87300.53,81955.6,5344.93,40000,543.48,3.88,-282.91,NO,583.91,331.64,55.46,-6.72,345.98,17.3,NO,-8.6
single_premium_7d,T0311,BTC,long,1000,5,200,2023-11-26,2023-12-03,7,37462.79,39984.81,36715.1,6.73,-2,0.46,YES,36713.53,34465.77,2247.77,2500,36.21,5.17,67.32,NO,0,0,51.72,15.6,0,0,NO,15.52
day_rate_14d,T0311,BTC,long,1000,5,200,2023-11-26,2023-12-03,7,37462.79,39984.81,36715.1,6.73,-2,0.46,YES,36713.53,34465.77,2247.77,4000,73.45,5.25,67.32,NO,0,0,52.46,14.86,0,0,NO,13.9
single_premium_7d,T0312,ETH,short,100000,10,10000,2025-04-28,2025-04-29,1,1800.26,1798.21,1843.28,0.11,-2.39,0.93,YES,1836.27,1944.28,108.02,250000,4997.58,7.14,113.87,NO,974.14,0,1325.89,-1212.02,974.14,9.74,NO,397.77
day_rate_14d,T0312,ETH,short,100000,10,10000,2025-04-28,2025-04-29,1,1800.26,1798.21,1843.28,0.11,-2.39,0.93,YES,1836.27,1944.28,108.02,400000,8500.49,6.07,113.87,NO,1558.62,0,867.4,-753.52,1558.62,15.59,NO,-134.45
single_premium_7d,T0313,BTC,long,500,5,100,2025-08-18,2025-08-21,3,116286.76,112480.3,111964,-3.27,-3.72,0.28,YES,113961.02,106983.82,6977.21,1250,9.9,2.83,-16.37,NO,21.47,15.92,0,-0.45,18.59,18.59,NO,-5.04
day_rate_14d,T0313,BTC,long,500,5,100,2025-08-18,2025-08-21,3,116286.76,112480.3,111964,-3.27,-3.72,0.28,YES,113961.02,106983.82,6977.21,2000,24.11,3.44,-16.37,NO,34.35,25.47,7.38,1.72,18.59,18.59,NO,0.94
single_premium_7d,T0314,ETH,long,5000,3,1666.6666666666667,2025-05-22,2025-05-23,1,2665.39,2527.02,2500,-5.19,-6.21,0.86,YES,2612.08,2452.16,159.92,12500,271.53,7.76,-259.57,NO,525.64,398.92,0,139.35,310.25,18.62,NO,-58.74
day_rate_14d,T0314,ETH,long,5000,3,1666.6666666666667,2025-05-22,2025-05-23,1,2665.39,2527.02,2500,-5.19,-6.21,0.86,YES,2612.08,2452.16,159.92,20000,491.49,7.02,-259.57,NO,841.02,638.27,50.15,328.55,310.25,18.62,NO,-16.87
single_premium_7d,T0315,BTC,long,500,20,25,2024-12-28,2024-12-31,3,95130.82,93354.22,91271.19,-1.87,-4.06,0.45,YES,93228.2,87520.35,5707.85,1250,17.8,5.09,-9.34,NO,25.71,0,11.62,-20.96,20.29,81.14,NO,3.49
day_rate_14d,T0315,BTC,long,500,20,25,2024-12-28,2024-12-31,3,95130.82,93354.22,91271.19,-1.87,-4.06,0.45,YES,93228.2,87520.35,5707.85,2000,36.29,5.18,-9.34,NO,41.14,0,11.11,-20.45,20.29,81.14,NO,1.91
single_premium_7d,T0316,ETH,short,10000,10,1000,2025-12-10,2025-12-11,1,3325.02,3237.4,3477.44,2.64,-4.58,0.68,YES,3391.52,3591.02,199.5,25000,447.11,6.39,263.52,NO,646.01,0,118.62,144.9,458.4,45.84,NO,35.59
day_rate_14d,T0316,ETH,short,10000,10,1000,2025-12-10,2025-12-11,1,3325.02,3237.4,3477.44,2.64,-4.58,0.68,YES,3391.52,3591.02,199.5,40000,800.78,5.72,263.52,NO,1033.61,0,81.71,181.81,458.4,45.84,NO,-12.67
single_premium_7d,T0317,ETH,long,10000,10,1000,2024-06-22,2024-06-23,1,3494.09,3418.42,3405.07,-2.17,-2.55,0.35,YES,3424.21,3214.56,209.65,25000,269.85,3.86,-216.57,NO,136.93,41.41,71.59,-246.74,136.93,13.69,NO,21.48
day_rate_14d,T0317,ETH,long,10000,10,1000,2024-06-22,2024-06-23,1,3494.09,3418.42,3405.07,-2.17,-2.55,0.35,YES,3424.21,3214.56,209.65,40000,598.8,4.28,-216.57,NO,219.09,66.26,61.1,-211.4,219.09,21.91,NO,-9.47
single_premium_7d,T0318,BTC,short,250000,10,25000,2025-08-04,2025-08-07,3,115051.85,117515.49,117687,-2.14,-2.29,0.26,YES,117352.89,124256,6903.11,625000,4790.93,2.74,-5353.33,NO,1815.01,883.31,3128.77,-7598.78,1815.01,7.26,NO,938.63
day_rate_14d,T0318,BTC,short,250000,10,25000,2025-08-04,2025-08-07,3,115051.85,117515.49,117687,-2.14,-2.29,0.26,YES,117352.89,124256,6903.11,1000000,11799.83,3.37,-5353.33,NO,2904.02,1413.3,3612.19,-7552.22,2904.02,11.62,NO,620.09
single_premium_7d,T0319,BTC,long,500,3,166.66666666666666,2025-02-03,2025-02-17,14,101460.2,95781.8,91178.01,-5.6,-10.13,0.47,YES,99431,93343.38,6087.61,1250,18.37,5.25,-27.98,NO,75,44.96,26.24,-9.27,50.67,30.4,NO,5.62
day_rate_14d,T0319,BTC,long,500,3,166.66666666666666,2025-02-03,2025-02-17,14,101460.2,95781.8,91178.01,-5.6,-10.13,0.47,YES,99431,93343.38,6087.61,2000,37.1,5.3,-27.98,NO,120,71.93,53,-9.05,50.67,30.4,NO,12.3
single_premium_7d,T0320,ETH,long,1000,20,50,2024-11-19,2024-11-20,1,3111.7,3072.24,3031.38,-1.27,-2.58,0.72,YES,3049.47,2862.76,186.7,2500,49.72,7.1,-12.68,NO,14.53,0,13.19,-25.87,14.53,29.06,NO,3.96
day_rate_14d,T0320,ETH,long,1000,20,50,2024-11-19,2024-11-20,1,3111.7,3072.24,3031.38,-1.27,-2.58,0.72,YES,3049.47,2862.76,186.7,4000,92.03,6.57,-12.68,NO,23.25,0,9.39,-22.07,23.25,46.5,NO,-1.46
single_premium_7d,T0321,BTC,short,2500,3,833.3333333333334,2024-12-20,2024-12-23,3,97765,94764.56,99596.57,3.07,-1.87,0.49,YES,99720.3,105586.2,5865.9,6250,92.72,5.3,76.73,NO,0,0,60.55,16.17,0,0,NO,18.17
day_rate_14d,T0321,BTC,short,2500,3,833.3333333333334,2024-12-20,2024-12-23,3,97765,94764.56,99596.57,3.07,-1.87,0.49,YES,99720.3,105586.2,5865.9,10000,179.14,5.12,76.73,NO,0,0,54.84,21.89,0,0,NO,9.41
single_premium_7d,T0322,BTC,long,25000,10,2500,2026-03-19,2026-03-26,7,69918.3,68769.02,67332.05,-1.64,-3.7,0.52,YES,68519.93,64324.84,4195.1,62500,998.86,5.71,-410.94,NO,1061.85,0,1426.94,-1837.88,924.74,36.99,NO,428.08
day_rate_14d,T0322,BTC,long,25000,10,2500,2026-03-19,2026-03-26,7,69918.3,68769.02,67332.05,-1.64,-3.7,0.52,YES,68519.93,64324.84,4195.1,100000,1967.33,5.62,-410.94,NO,1698.96,0,1405.23,-1816.17,924.74,36.99,NO,372.39
single_premium_7d,T0323,BTC,short,500,20,25,2026-01-17,2026-01-18,1,95109.99,93633.53,95600,1.55,-0.52,0.27,YES,97012.19,102718.79,5706.6,1250,10.11,2.89,7.76,NO,0,0,2.68,5.08,0,0,NO,0.8
day_rate_14d,T0323,BTC,short,500,20,25,2026-01-17,2026-01-18,1,95109.99,93633.53,95600,1.55,-0.52,0.27,YES,97012.19,102718.79,5706.6,2000,24.44,3.49,7.76,NO,0,0,2.49,5.27,0,0,NO,-0.39
single_premium_7d,T0324,BTC,long,10000,10,1000,2025-12-15,2025-12-16,1,86417.5,87854.01,85129.63,1.66,-1.49,0.45,YES,84689.15,79504.1,5185.05,25000,352.7,5.04,166.23,NO,0,0,93.57,72.65,0,0,NO,28.07
day_rate_14d,T0324,BTC,long,10000,10,1000,2025-12-15,2025-12-16,1,86417.5,87854.01,85129.63,1.66,-1.49,0.45,YES,84689.15,79504.1,5185.05,40000,721.2,5.15,166.23,NO,0,0,73.59,92.64,0,0,NO,-11.41
single_premium_7d,T0325,ETH,long,10000,10,1000,2025-04-17,2025-04-20,3,1583.83,1587.32,1562.35,0.22,-1.36,0.92,YES,1552.15,1457.12,95.03,25000,559.58,7.99,22.04,NO,0,0,365.44,-343.41,0,0,NO,109.63
day_rate_14d,T0325,ETH,long,10000,10,1000,2025-04-17,2025-04-20,3,1583.83,1587.32,1562.35,0.22,-1.36,0.92,YES,1552.15,1457.12,95.03,40000,1005.8,7.18,22.04,NO,0,0,307.9,-285.86,0,0,NO,52.86
single_premium_7d,T0326,BTC,long,2500,3,833.3333333333334,2026-02-26,2026-03-01,3,67490.51,65769,63019.6,-2.55,-6.62,0.83,YES,66140.7,62091.27,4049.43,6250,133.85,7.65,-63.77,NO,289.03,34.42,87.41,-116.76,165.61,19.87,NO,26.22
day_rate_14d,T0326,BTC,long,2500,3,833.3333333333334,2026-02-26,2026-03-01,3,67490.51,65769,63019.6,-2.55,-6.62,0.83,YES,66140.7,62091.27,4049.43,10000,243.11,6.95,-63.77,NO,462.45,55.07,74.42,-83.12,165.61,19.87,NO,12.78
single_premium_7d,T0327,BTC,long,10000,3,3333.3333333333335,2025-10-23,2025-11-06,14,110116.03,101290.5,98892.97,-8.01,-10.19,0.45,YES,107913.71,101306.75,6606.96,25000,359.23,5.13,-801.48,NO,1500,1500,513.19,185.34,1019.2,30.58,NO,78.96
day_rate_14d,T0327,BTC,long,10000,3,3333.3333333333335,2025-10-23,2025-11-06,14,110116.03,101290.5,98892.97,-8.01,-10.19,0.45,YES,107913.71,101306.75,6606.96,40000,730.47,5.22,-801.48,NO,2400,2400,1043.53,554.99,1019.2,30.58,NO,193.06
single_premium_7d,T0328,BTC,long,250000,5,50000,2023-12-02,2024-01-01,30,39478.95,44220.78,38660.03,12.01,-2.07,0.43,YES,38689.37,36320.63,2368.74,625000,8506.02,4.86,30027.58,NO,464.5,0,12151.45,17876.13,464.5,0.93,NO,3645.44
day_rate_14d,T0328,BTC,long,250000,5,50000,2023-12-02,2024-01-01,30,39478.95,44220.78,38660.03,12.01,-2.07,0.43,YES,38689.37,36320.63,2368.74,1000000,17584.17,5.02,30027.58,NO,743.21,0,25120.25,4907.34,743.21,1.49,NO,7536.07
single_premium_7d,T0329,BTC,long,5000,3,1666.6666666666667,2025-03-02,2025-03-16,14,94265.48,82562.57,76555,-12.41,-18.79,0.52,YES,92380.17,86724.24,5655.93,12500,200.43,5.73,-620.74,NO,750,750,286.33,-157.07,750,45,NO,48.4
day_rate_14d,T0329,BTC,long,5000,3,1666.6666666666667,2025-03-02,2025-03-16,14,94265.48,82562.57,76555,-12.41,-18.79,0.52,YES,92380.17,86724.24,5655.93,20000,394.37,5.63,-620.74,NO,1200,1200,563.39,15.87,939.39,56.36,NO,109.02
single_premium_7d,T0330,BTC,long,5000,10,500,2025-07-02,2025-07-16,14,108888.32,118681.68,105119.7,8.99,-3.46,0.34,YES,106710.55,100177.25,6533.3,12500,130.7,3.73,449.7,NO,182.62,0,186.71,262.99,173.05,34.61,NO,56.01
day_rate_14d,T0330,BTC,long,5000,10,500,2025-07-02,2025-07-16,14,108888.32,118681.68,105119.7,8.99,-3.46,0.34,YES,106710.55,100177.25,6533.3,20000,292.84,4.18,449.7,NO,292.2,0,418.35,31.35,173.05,34.61,NO,125.5
single_premium_7d,T0331,ETH,long,2500,3,833.3333333333334,2025-07-20,2025-07-23,3,3758.6,3630.34,3528.43,-3.41,-6.12,0.61,YES,3683.43,3457.91,225.52,6250,112.96,6.46,-85.31,NO,257.74,88.28,41.57,-38.61,153.1,18.37,NO,-11.25
day_rate_14d,T0331,ETH,long,2500,3,833.3333333333334,2025-07-20,2025-07-23,3,3758.6,3630.34,3528.43,-3.41,-6.12,0.61,YES,3683.43,3457.91,225.52,10000,214.68,6.13,-85.31,NO,412.38,141.24,65.72,-9.78,153.1,18.37,NO,11.28
single_premium_7d,T0332,BTC,short,25000,10,2500,2025-07-31,2025-08-14,14,115761.13,118389.79,124533,-2.27,-7.58,0.26,YES,118076.35,125022.02,6945.67,62500,492.1,2.81,-567.69,NO,3485.98,169.23,703.01,-1101.47,1894.39,75.78,NO,202.44
day_rate_14d,T0332,BTC,short,25000,10,2500,2025-07-31,2025-08-14,14,115761.13,118389.79,124533,-2.27,-7.58,0.26,YES,118076.35,125022.02,6945.67,100000,1200.76,3.43,-567.69,NO,5577.56,270.76,1715.37,-2012.3,1894.39,75.78,NO,501.07
single_premium_7d,T0333,ETH,long,1000,10,100,2025-06-30,2025-07-03,3,2486.15,2592.13,2372.62,4.26,-4.57,0.62,YES,2436.43,2287.26,149.17,2500,45.67,6.52,42.63,NO,64.16,0,29.83,12.8,45.66,45.66,NO,8.95
day_rate_14d,T0333,ETH,long,1000,10,100,2025-06-30,2025-07-03,3,2486.15,2592.13,2372.62,4.26,-4.57,0.62,YES,2436.43,2287.26,149.17,4000,86.53,6.18,42.63,NO,102.66,0,26.49,16.14,45.66,45.66,NO,4.55
single_premium_7d,T0334,BTC,short,2500,5,500,2024-04-17,2024-04-20,3,61279.36,64968.87,65498.99,-6.02,-6.89,0.71,YES,62504.95,66181.71,3676.76,6250,113.61,6.49,-150.52,NO,305.37,251.3,0,100.78,172.15,34.43,NO,-61.26
day_rate_14d,T0334,BTC,short,2500,5,500,2024-04-17,2024-04-20,3,61279.36,64968.87,65498.99,-6.02,-6.89,0.71,YES,62504.95,66181.71,3676.76,10000,202.05,5.77,-150.52,NO,488.59,402.08,61.85,189.71,172.15,34.43,NO,-1.55
single_premium_7d,T0335,ETH,long,5000,10,500,2026-01-01,2026-01-08,7,3000.41,3104.3,2966.2,3.46,-1.14,0.5,YES,2940.4,2760.38,180.02,12500,194.61,5.56,173.13,NO,0,0,278.02,-104.89,0,0,NO,83.41
day_rate_14d,T0335,ETH,long,5000,10,500,2026-01-01,2026-01-08,7,3000.41,3104.3,2966.2,3.46,-1.14,0.5,YES,2940.4,2760.38,180.02,20000,386.3,5.52,173.13,NO,0,0,275.93,-102.8,0,0,NO,73.12
single_premium_7d,T0336,BTC,long,1000,3,333.3333333333333,2024-05-27,2024-05-30,3,69368.72,68338.58,67081.66,-1.49,-3.3,0.57,YES,67981.35,63819.22,4162.12,2500,43.22,6.17,-14.85,NO,32.42,0,28.22,-43.07,32.42,9.73,NO,8.47
day_rate_14d,T0336,BTC,long,1000,3,333.3333333333333,2024-05-27,2024-05-30,3,69368.72,68338.58,67081.66,-1.49,-3.3,0.57,YES,67981.35,63819.22,4162.12,4000,83.18,5.94,-14.85,NO,51.88,0,25.46,-40.31,32.97,9.89,NO,4.37
single_premium_7d,T0337,BTC,short,5000,5,1000,2024-03-12,2024-03-15,3,71475.93,69506.88,73835.57,2.75,-3.3,0.59,YES,72905.45,77194,4288.56,12500,209.1,5.97,137.74,NO,162.66,0,136.56,1.19,162.66,16.27,NO,40.97
day_rate_14d,T0337,BTC,short,5000,5,1000,2024-03-12,2024-03-15,3,71475.93,69506.88,73835.57,2.75,-3.3,0.59,YES,72905.45,77194,4288.56,20000,385.11,5.5,137.74,NO,260.26,0,117.89,19.85,165.07,16.51,NO,20.24
single_premium_7d,T0338,BTC,short,500,5,100,2024-02-04,2024-02-05,1,42568.55,42657.67,43520,-0.21,-2.24,0.5,YES,43419.92,45974.03,2554.11,1250,18.98,5.42,-1.05,NO,2.94,0,5.04,-6.08,2.94,2.94,NO,1.51
day_rate_14d,T0338,BTC,short,500,5,100,2024-02-04,2024-02-05,1,42568.55,42657.67,43520,-0.21,-2.24,0.5,YES,43419.92,45974.03,2554.11,2000,36.34,5.19,-1.05,NO,4.7,0,3.71,-4.75,4.7,4.7,NO,-0.57
single_premium_7d,T0339,BTC,long,10000,3,3333.3333333333335,2024-10-01,2024-10-15,14,60790,67056.6,58863.9,10.31,-3.17,0.44,YES,59574.2,55926.8,3647.4,25000,348.81,4.98,1030.86,NO,292.11,0,498.3,532.56,292.11,8.76,NO,149.49
day_rate_14d,T0339,BTC,long,10000,3,3333.3333333333335,2024-10-01,2024-10-15,14,60790,67056.6,58863.9,10.31,-3.17,0.44,YES,59574.2,55926.8,3647.4,40000,715.64,5.11,1030.86,NO,467.38,0,1022.35,8.51,316.84,9.51,NO,306.7
single_premium_7d,T0340,ETH,long,500,10,50,2026-01-18,2026-01-21,3,3282.55,2979.6,2863.4,-9.23,-12.77,0.38,YES,3216.9,3019.95,196.95,1250,14.89,4.26,-50,YES,75,75,0,28.85,63.85,100,YES,-10.13
day_rate_14d,T0340,ETH,long,500,10,50,2026-01-18,2026-01-21,3,3282.55,2979.6,2863.4,-9.23,-12.77,0.38,YES,3216.9,3019.95,196.95,2000,32.07,4.58,-50,YES,120,120,9.82,64.04,63.85,100,YES,-3.06
single_premium_7d,T0341,BTC,short,50000,5,10000,2024-12-27,2024-12-28,1,94171.89,95130.82,97340.47,-1.02,-3.36,0.45,YES,96055.33,101705.64,5650.31,125000,1747.94,4.99,-509.14,NO,1705.85,0,463.74,-972.88,1682.34,16.82,NO,139.12
day_rate_14d,T0341,BTC,short,50000,5,10000,2024-12-27,2024-12-28,1,94171.89,95130.82,97340.47,-1.02,-3.36,0.45,YES,96055.33,101705.64,5650.31,200000,3455.43,4.94,-509.14,NO,2729.35,0,352.59,-861.73,1682.34,16.82,NO,-54.65
single_premium_7d,T0342,BTC,short,500,5,100,2025-02-13,2025-02-16,3,96625.29,96119.88,98890.11,0.52,-2.34,0.41,YES,98557.8,104355.31,5797.52,1250,16.25,4.64,2.62,NO,4.3,0,10.61,-8,4.3,4.3,NO,3.18
day_rate_14d,T0342,BTC,short,500,5,100,2025-02-13,2025-02-16,3,96625.29,96119.88,98890.11,0.52,-2.34,0.41,YES,98557.8,104355.31,5797.52,2000,33.03,4.72,2.62,NO,6.88,0,10.11,-7.5,6.88,6.88,NO,1.74
single_premium_7d,T0343,ETH,short,2500,10,250,2026-01-19,2026-01-20,1,3187.51,2936.5,3282.71,7.87,-2.99,0.39,YES,3251.26,3442.51,191.25,6250,78.4,4.48,196.87,NO,61.67,0,20.8,176.07,61.67,24.67,NO,6.24
day_rate_14d,T0343,ETH,short,2500,10,250,2026-01-19,2026-01-20,1,3187.51,2936.5,3282.71,7.87,-2.99,0.39,YES,3251.26,3442.51,191.25,10000,161.53,4.62,196.87,NO,98.67,0,16.48,180.39,74.67,29.87,NO,-2.55
single_premium_7d,T0344,BTC,short,25000,10,2500,2025-03-07,2025-03-21,14,86756.98,84061.96,91280,3.11,-5.21,0.59,YES,88492.12,93697.54,5205.42,62500,1046.46,5.98,776.6,NO,2008.4,0,1494.94,-718.34,1303.36,52.13,NO,448.48
day_rate_14d,T0344,BTC,short,25000,10,2500,2025-03-07,2025-03-21,14,86756.98,84061.96,91280,3.11,-5.21,0.59,YES,88492.12,93697.54,5205.42,100000,1926.58,5.5,776.6,NO,3213.44,0,2752.26,-1975.66,1303.36,52.13,NO,825.68
single_premium_7d,T0345,BTC,short,5000,3,1666.6666666666667,2024-09-11,2024-09-12,1,57352.79,58137.54,58600,-1.37,-2.17,0.49,YES,58499.85,61941.01,3441.17,12500,185.86,5.31,-68.41,NO,21.83,0,49.31,-117.72,21.83,1.31,NO,14.79
day_rate_14d,T0345,BTC,short,5000,3,1666.6666666666667,2024-09-11,2024-09-12,1,57352.79,58137.54,58600,-1.37,-2.17,0.49,YES,58499.85,61941.01,3441.17,20000,358.78,5.13,-68.41,NO,34.93,0,36.61,-105.02,34.93,2.1,NO,-5.67
single_premium_7d,T0346,BTC,long,5000,10,500,2024-07-28,2024-07-29,1,68244.3,66771.45,66400.01,-2.16,-2.7,0.46,YES,66879.41,62784.76,4094.66,12500,183.06,5.23,-107.91,NO,87.81,19.78,48.57,-136.7,87.81,17.56,NO,14.57
day_rate_14d,T0346,BTC,long,5000,10,500,2024-07-28,2024-07-29,1,68244.3,66771.45,66400.01,-2.16,-2.7,0.46,YES,66879.41,62784.76,4094.66,20000,370.11,5.29,-107.91,NO,140.5,31.64,37.77,-114.04,135.12,27.02,NO,-5.85
single_premium_7d,T0347,BTC,long,25000,10,2500,2025-09-12,2025-09-19,7,116106.03,115690.55,114395.84,-0.36,-1.47,0.34,YES,113783.91,106817.55,6966.36,62500,658.49,3.76,-89.46,NO,0,0,940.7,-1030.16,0,0,NO,282.21
day_rate_14d,T0347,BTC,long,25000,10,2500,2025-09-12,2025-09-19,7,116106.03,115690.55,114395.84,-0.36,-1.47,0.34,YES,113783.91,106817.55,6966.36,100000,1472.01,4.21,-89.46,NO,0,0,1051.44,-1140.9,0,0,NO,278.63
single_premium_7d,T0348,ETH,long,5000,5,1000,2024-05-10,2024-05-13,3,2909.43,2950.21,2864.35,1.4,-1.55,0.59,YES,2851.24,2676.68,174.57,12500,220.64,6.3,70.08,NO,0,0,144.09,-74.01,0,0,NO,43.23
day_rate_14d,T0348,ETH,long,5000,5,1000,2024-05-10,2024-05-13,3,2909.43,2950.21,2864.35,1.4,-1.55,0.59,YES,2851.24,2676.68,174.57,20000,422.14,6.03,70.08,NO,0,0,129.23,-59.14,0,0,NO,22.18
single_premium_7d,T0349,BTC,short,2500,10,250,2026-02-26,2026-03-01,3,67490.51,65769,68866.86,2.55,-2.04,0.83,YES,68840.32,72889.75,4049.43,6250,120.71,6.9,63.77,NO,2.46,0,78.83,-15.07,2.46,0.98,NO,23.65
day_rate_14d,T0349,BTC,short,2500,10,250,2026-02-26,2026-03-01,3,67490.51,65769,68866.86,2.55,-2.04,0.83,YES,68840.32,72889.75,4049.43,10000,208.86,5.97,63.77,NO,3.93,0,63.94,-0.17,3.93,1.57,NO,10.98
single_premium_7d,T0350,ETH,long,50000,20,2500,2025-10-18,2025-10-21,3,3890.4,3874.57,3820.14,-0.41,-1.81,0.81,YES,3812.59,3579.17,233.42,125000,2633.69,7.52,-203.45,NO,0,0,1719.96,-1923.41,0,0,NO,515.99
day_rate_14d,T0350,ETH,long,50000,20,2500,2025-10-18,2025-10-21,3,3890.4,3874.57,3820.14,-0.41,-1.81,0.81,YES,3812.59,3579.17,233.42,200000,4803.01,6.86,-203.45,NO,0,0,1470.31,-1673.76,0,0,NO,252.4
single_premium_7d,T0351,BTC,long,5000,5,1000,2024-10-11,2024-10-25,14,62518.75,66564.51,60029.98,6.47,-3.98,0.38,YES,61268.38,57517.25,3751.13,12500,151.61,4.33,323.56,NO,247.6,0,216.58,106.98,199.04,19.9,NO,64.97
