tierId,tradeId,asset,side,notionalUsd,leverage,marginUsd,entryDate,exitDate,holdDays,spotAtEntry,spotAtExit,worstAdverseSpot,perpReturnPct,perpMaxAdverseReturnPct,rvolEntry,hedgeable,K_long,K_short,spreadWidth,protectedNotionalUsd,hedgeCostUsd,feePctOfNotional,perpPnlUsd,perpLiquidatedUnhedged,hedgePayoutAtMaxDrawdownUsd,hedgePayoutAtExitUsd,totalUserFeeUsd,netUserPnlUsd,drawdownReductionUsd,drawdownReductionPctOfMargin,liquidationPrevented,atticusNetMargin
day_rate_14d,T0310,BTC,long,5000,5,1000,2026-01-24,2026-01-25,1,89082.17,86561.94,86000.13,-2.83,-3.46,0.31,YES,87300.53,81955.6,5344.93,20000,271.74,3.88,-141.46,NO,291.95,165.82,27.73,-3.36,172.99,17.3,NO,-4.3
single_premium_7d,T0311,BTC,long,500,5,100,2023-11-26,2023-12-03,7,37462.79,39984.81,36715.1,6.73,-2,0.46,YES,36713.53,34465.77,2247.77,1250,18.1,5.17,33.66,NO,0,0,25.86,7.8,0,0,NO,7.76
day_rate_14d,T0311,BTC,long,500,5,100,2023-11-26,2023-12-03,7,37462.79,39984.81,36715.1,6.73,-2,0.46,YES,36713.53,34465.77,2247.77,2000,36.72,5.25,33.66,NO,0,0,26.23,7.43,0,0,NO,6.95
single_premium_7d,T0312,BTC,short,25000,10,2500,2025-04-28,2025-04-29,1,95042.57,94271.09,95652.66,0.81,-0.64,0.55,YES,96943.42,102645.98,5702.55,62500,998.35,5.7,202.93,NO,0,0,264.87,-61.94,0,0,NO,79.46
day_rate_14d,T0312,BTC,short,25000,10,2500,2025-04-28,2025-04-29,1,95042.57,94271.09,95652.66,0.81,-0.64,0.55,YES,96943.42,102645.98,5702.55,100000,1873.33,5.35,202.93,NO,0,0,191.16,11.77,0,0,NO,-29.63
single_premium_7d,T0313,BTC,long,500,5,100,2025-08-18,2025-08-21,3,116286.76,112480.3,111964,-3.27,-3.72,0.28,YES,113961.02,106983.82,6977.21,1250,9.9,2.83,-16.37,NO,21.47,15.92,0,-0.45,18.59,18.59,NO,-5.04
day_rate_14d,T0313,BTC,long,500,5,100,2025-08-18,2025-08-21,3,116286.76,112480.3,111964,-3.27,-3.72,0.28,YES,113961.02,106983.82,6977.21,2000,24.11,3.44,-16.37,NO,34.35,25.47,7.38,1.72,18.59,18.59,NO,0.94
single_premium_7d,T0314,ETH,long,2500,3,833.3333333333334,2025-05-22,2025-05-23,1,2665.39,2527.02,2500,-5.19,-6.21,0.86,YES,2612.08,2452.16,159.92,6250,135.76,7.76,-129.78,NO,262.82,199.46,0,69.68,155.13,18.62,NO,-29.37
day_rate_14d,T0314,ETH,long,2500,3,833.3333333333334,2025-05-22,2025-05-23,1,2665.39,2527.02,2500,-5.19,-6.21,0.86,YES,2612.08,2452.16,159.92,10000,245.75,7.02,-129.78,NO,420.51,319.14,25.08,164.28,155.13,18.62,NO,-8.43
single_premium_7d,T0315,BTC,long,500,20,25,2024-12-28,2024-12-31,3,95130.82,93354.22,91271.19,-1.87,-4.06,0.45,YES,93228.2,87520.35,5707.85,1250,17.8,5.09,-9.34,NO,25.71,0,11.62,-20.96,20.29,81.14,NO,3.49
day_rate_14d,T0315,BTC,long,500,20,25,2024-12-28,2024-12-31,3,95130.82,93354.22,91271.19,-1.87,-4.06,0.45,YES,93228.2,87520.35,5707.85,2000,36.29,5.18,-9.34,NO,41.14,0,11.11,-20.45,20.29,81.14,NO,1.91
single_premium_7d,T0316,ETH,short,5000,10,500,2025-12-10,2025-12-11,1,3325.02,3237.4,3477.44,2.64,-4.58,0.68,YES,3391.52,3591.02,199.5,12500,223.56,6.39,131.76,NO,323,0,59.31,72.45,229.2,45.84,NO,17.79
day_rate_14d,T0316,ETH,short,5000,10,500,2025-12-10,2025-12-11,1,3325.02,3237.4,3477.44,2.64,-4.58,0.68,YES,3391.52,3591.02,199.5,20000,400.39,5.72,131.76,NO,516.81,0,40.86,90.9,229.2,45.84,NO,-6.33
single_premium_7d,T0317,ETH,long,5000,10,500,2024-06-22,2024-06-25,3,3494.09,3393.6,3233.75,-2.88,-7.45,0.35,YES,3424.21,3214.56,209.65,12500,134.93,3.86,-143.8,NO,681.36,109.5,44.14,-78.44,372.54,74.51,NO,-19.16
day_rate_14d,T0317,ETH,long,5000,10,500,2024-06-22,2024-06-25,3,3494.09,3393.6,3233.75,-2.88,-7.45,0.35,YES,3424.21,3214.56,209.65,20000,299.4,4.28,-143.8,NO,1090.17,175.2,91.65,-60.25,372.54,74.51,NO,15.73
single_premium_7d,T0318,BTC,short,25000,10,2500,2025-08-04,2025-08-07,3,115051.85,117515.49,117687,-2.14,-2.29,0.26,YES,117352.89,124256,6903.11,62500,479.09,2.74,-535.33,NO,181.5,88.33,312.88,-759.88,181.5,7.26,NO,93.86
day_rate_14d,T0318,BTC,short,25000,10,2500,2025-08-04,2025-08-07,3,115051.85,117515.49,117687,-2.14,-2.29,0.26,YES,117352.89,124256,6903.11,100000,1179.98,3.37,-535.33,NO,290.4,141.33,361.22,-755.22,290.4,11.62,NO,62.01
single_premium_7d,T0319,BTC,long,500,3,166.66666666666666,2025-02-03,2025-02-17,14,101460.2,95781.8,91178.01,-5.6,-10.13,0.47,YES,99431,93343.38,6087.61,1250,18.37,5.25,-27.98,NO,75,44.96,26.24,-9.27,50.67,30.4,NO,5.62
day_rate_14d,T0319,BTC,long,500,3,166.66666666666666,2025-02-03,2025-02-17,14,101460.2,95781.8,91178.01,-5.6,-10.13,0.47,YES,99431,93343.38,6087.61,2000,37.1,5.3,-27.98,NO,120,71.93,53,-9.05,50.67,30.4,NO,12.3
single_premium_7d,T0320,ETH,long,1000,20,50,2024-11-19,2024-11-20,1,3111.7,3072.24,3031.38,-1.27,-2.58,0.72,YES,3049.47,2862.76,186.7,2500,49.72,7.1,-12.68,NO,14.53,0,13.19,-25.87,14.53,29.06,NO,3.96
day_rate_14d,T0320,ETH,long,1000,20,50,2024-11-19,2024-11-20,1,3111.7,3072.24,3031.38,-1.27,-2.58,0.72,YES,3049.47,2862.76,186.7,4000,92.03,6.57,-12.68,NO,23.25,0,9.39,-22.07,23.25,46.5,NO,-1.46
single_premium_7d,T0321,BTC,short,2500,3,833.3333333333334,2024-12-20,2024-12-27,7,97765,94171.89,99887,3.68,-2.17,0.49,YES,99720.3,105586.2,5865.9,6250,92.72,5.3,91.88,NO,10.66,0,132.46,-40.58,10.66,1.28,NO,39.74
day_rate_14d,T0321,BTC,short,2500,3,833.3333333333334,2024-12-20,2024-12-27,7,97765,94171.89,99887,3.68,-2.17,0.49,YES,99720.3,105586.2,5865.9,10000,179.14,5.12,91.88,NO,17.05,0,127.96,-36.08,17.05,2.05,NO,33.91
single_premium_7d,T0322,BTC,long,5000,10,500,2026-03-19,2026-03-26,7,69918.3,68769.02,67332.05,-1.64,-3.7,0.52,YES,68519.93,64324.84,4195.1,12500,199.77,5.71,-82.19,NO,212.37,0,285.39,-367.58,184.95,36.99,NO,85.62
day_rate_14d,T0322,BTC,long,5000,10,500,2026-03-19,2026-03-26,7,69918.3,68769.02,67332.05,-1.64,-3.7,0.52,YES,68519.93,64324.84,4195.1,20000,393.47,5.62,-82.19,NO,339.79,0,281.05,-363.23,184.95,36.99,NO,74.48
single_premium_7d,T0323,BTC,short,500,20,25,2026-01-17,2026-01-18,1,95109.99,93633.53,95600,1.55,-0.52,0.27,YES,97012.19,102718.79,5706.6,1250,10.11,2.89,7.76,NO,0,0,2.68,5.08,0,0,NO,0.8
day_rate_14d,T0323,BTC,short,500,20,25,2026-01-17,2026-01-18,1,95109.99,93633.53,95600,1.55,-0.52,0.27,YES,97012.19,102718.79,5706.6,2000,24.44,3.49,7.76,NO,0,0,2.49,5.27,0,0,NO,-0.39
single_premium_7d,T0324,BTC,long,5000,10,500,2025-12-15,2025-12-18,3,86417.5,85460.02,84400,-1.11,-2.33,0.45,YES,84689.15,79504.1,5185.05,12500,176.35,5.04,-55.4,NO,41.82,0,115.17,-170.57,41.82,8.36,NO,34.55
day_rate_14d,T0324,BTC,long,5000,10,500,2025-12-15,2025-12-18,3,86417.5,85460.02,84400,-1.11,-2.33,0.45,YES,84689.15,79504.1,5185.05,20000,360.6,5.15,-55.4,NO,66.92,0,110.39,-165.79,66.92,13.38,NO,18.95
single_premium_7d,T0325,ETH,long,5000,10,500,2025-04-17,2025-04-24,7,1583.83,1770.41,1538.75,11.78,-2.85,0.92,YES,1552.15,1457.12,95.03,12500,279.79,7.99,589.02,NO,105.78,0,399.7,189.31,105.78,21.16,NO,119.91
day_rate_14d,T0325,ETH,long,5000,10,500,2025-04-17,2025-04-24,7,1583.83,1770.41,1538.75,11.78,-2.85,0.92,YES,1552.15,1457.12,95.03,20000,502.9,7.18,589.02,NO,169.25,0,359.22,229.8,142.31,28.46,NO,95.19
single_premium_7d,T0326,BTC,long,1000,3,333.3333333333333,2026-02-26,2026-03-05,7,67490.51,70887.6,63019.6,5.03,-6.62,0.83,YES,66140.7,62091.27,4049.43,2500,53.54,7.65,50.33,NO,115.61,0,76.48,-26.15,66.25,19.87,NO,22.94
day_rate_14d,T0326,BTC,long,1000,3,333.3333333333333,2026-02-26,2026-03-05,7,67490.51,70887.6,63019.6,5.03,-6.62,0.83,YES,66140.7,62091.27,4049.43,4000,97.24,6.95,50.33,NO,184.98,0,69.46,-19.13,66.25,19.87,NO,18.41
single_premium_7d,T0327,BTC,long,5000,3,1666.6666666666667,2025-10-23,2025-11-22,30,110116.03,84684,80524.65,-23.1,-26.87,0.45,YES,107913.71,101306.75,6606.96,12500,179.61,5.13,-1154.78,NO,750,750,256.59,-661.38,750,45,NO,39.48
day_rate_14d,T0327,BTC,long,5000,3,1666.6666666666667,2025-10-23,2025-11-22,30,110116.03,84684,80524.65,-23.1,-26.87,0.45,YES,107913.71,101306.75,6606.96,20000,365.24,5.22,-1154.78,NO,1200,1200,521.77,-476.55,1200,72,NO,96.53
single_premium_7d,T0328,BTC,long,25000,5,5000,2023-12-02,2024-01-01,30,39478.95,44220.78,38660.03,12.01,-2.07,0.43,YES,38689.37,36320.63,2368.74,62500,850.6,4.86,3002.76,NO,46.45,0,1215.15,1787.61,46.45,0.93,NO,364.54
day_rate_14d,T0328,BTC,long,25000,5,5000,2023-12-02,2024-01-01,30,39478.95,44220.78,38660.03,12.01,-2.07,0.43,YES,38689.37,36320.63,2368.74,100000,1758.42,5.02,3002.76,NO,74.32,0,2512.02,490.73,74.32,1.49,NO,753.61
single_premium_7d,T0329,BTC,long,2500,3,833.3333333333334,2025-03-02,2025-03-16,14,94265.48,82562.57,76555,-12.41,-18.79,0.52,YES,92380.17,86724.24,5655.93,6250,100.21,5.73,-310.37,NO,375,375,143.16,-78.53,375,45,NO,24.2
day_rate_14d,T0329,BTC,long,2500,3,833.3333333333334,2025-03-02,2025-03-16,14,94265.48,82562.57,76555,-12.41,-18.79,0.52,YES,92380.17,86724.24,5655.93,10000,197.19,5.63,-310.37,NO,600,600,281.7,7.93,469.7,56.36,NO,54.51
single_premium_7d,T0330,BTC,long,2500,10,250,2025-07-02,2025-07-16,14,108888.32,118681.68,105119.7,8.99,-3.46,0.34,YES,106710.55,100177.25,6533.3,6250,65.35,3.73,224.85,NO,91.31,0,93.35,131.49,86.52,34.61,NO,28.01
day_rate_14d,T0330,BTC,long,2500,10,250,2025-07-02,2025-07-16,14,108888.32,118681.68,105119.7,8.99,-3.46,0.34,YES,106710.55,100177.25,6533.3,10000,146.42,4.18,224.85,NO,146.1,0,209.17,15.68,86.52,34.61,NO,62.75
single_premium_7d,T0331,BTC,long,1000,3,333.3333333333333,2025-07-20,2025-07-23,3,117312.7,118810.44,116185,1.28,-0.96,0.29,YES,114966.45,107927.68,7038.76,2500,21.26,3.04,12.77,NO,0,0,13.89,-1.12,0,0,NO,4.17
day_rate_14d,T0331,BTC,long,1000,3,333.3333333333333,2025-07-20,2025-07-23,3,117312.7,118810.44,116185,1.28,-0.96,0.29,YES,114966.45,107927.68,7038.76,4000,50.7,3.62,12.77,NO,0,0,15.52,-2.75,0,0,NO,2.66
single_premium_7d,T0332,BTC,short,10000,10,1000,2025-07-31,2025-08-14,14,115761.13,118389.79,124533,-2.27,-7.58,0.26,YES,118076.35,125022.02,6945.67,25000,196.84,2.81,-227.08,NO,1394.39,67.69,281.2,-440.59,757.76,75.78,NO,80.98
day_rate_14d,T0332,BTC,short,10000,10,1000,2025-07-31,2025-08-14,14,115761.13,118389.79,124533,-2.27,-7.58,0.26,YES,118076.35,125022.02,6945.67,40000,480.3,3.43,-227.08,NO,2231.02,108.3,686.15,-804.92,757.76,75.78,NO,200.43
single_premium_7d,T0333,ETH,long,1000,10,100,2025-06-30,2025-07-03,3,2486.15,2592.13,2372.62,4.26,-4.57,0.62,YES,2436.43,2287.26,149.17,2500,45.67,6.52,42.63,NO,64.16,0,29.83,12.8,45.66,45.66,NO,8.95
day_rate_14d,T0333,ETH,long,1000,10,100,2025-06-30,2025-07-03,3,2486.15,2592.13,2372.62,4.26,-4.57,0.62,YES,2436.43,2287.26,149.17,4000,86.53,6.18,42.63,NO,102.66,0,26.49,16.14,45.66,45.66,NO,4.55
single_premium_7d,T0334,BTC,short,2500,5,500,2024-04-17,2024-04-20,3,61279.36,64968.87,65498.99,-6.02,-6.89,0.71,YES,62504.95,66181.71,3676.76,6250,113.61,6.49,-150.52,NO,305.37,251.3,0,100.78,172.15,34.43,NO,-61.26
day_rate_14d,T0334,BTC,short,2500,5,500,2024-04-17,2024-04-20,3,61279.36,64968.87,65498.99,-6.02,-6.89,0.71,YES,62504.95,66181.71,3676.76,10000,202.05,5.77,-150.52,NO,488.59,402.08,61.85,189.71,172.15,34.43,NO,-1.55
single_premium_7d,T0335,ETH,long,2500,10,250,2026-01-01,2026-01-08,7,3000.41,3104.3,2966.2,3.46,-1.14,0.5,YES,2940.4,2760.38,180.02,6250,97.31,5.56,86.56,NO,0,0,139.01,-52.45,0,0,NO,41.7
day_rate_14d,T0335,ETH,long,2500,10,250,2026-01-01,2026-01-08,7,3000.41,3104.3,2966.2,3.46,-1.14,0.5,YES,2940.4,2760.38,180.02,10000,193.15,5.52,86.56,NO,0,0,137.96,-51.4,0,0,NO,36.56
single_premium_7d,T0336,BTC,long,1000,3,333.3333333333333,2024-05-27,2024-05-30,3,69368.72,68338.58,67081.66,-1.49,-3.3,0.57,YES,67981.35,63819.22,4162.12,2500,43.22,6.17,-14.85,NO,32.42,0,28.22,-43.07,32.42,9.73,NO,8.47
day_rate_14d,T0336,BTC,long,1000,3,333.3333333333333,2024-05-27,2024-05-30,3,69368.72,68338.58,67081.66,-1.49,-3.3,0.57,YES,67981.35,63819.22,4162.12,4000,83.18,5.94,-14.85,NO,51.88,0,25.46,-40.31,32.97,9.89,NO,4.37
single_premium_7d,T0337,BTC,short,2500,5,500,2024-03-12,2024-03-15,3,71475.93,69506.88,73835.57,2.75,-3.3,0.59,YES,72905.45,77194,4288.56,6250,104.55,5.97,68.87,NO,81.33,0,68.28,0.59,81.33,16.27,NO,20.48
day_rate_14d,T0337,BTC,short,2500,5,500,2024-03-12,2024-03-15,3,71475.93,69506.88,73835.57,2.75,-3.3,0.59,YES,72905.45,77194,4288.56,10000,192.55,5.5,68.87,NO,130.13,0,58.95,9.93,82.53,16.51,NO,10.12
single_premium_7d,T0338,BTC,short,500,5,100,2024-02-04,2024-02-05,1,42568.55,42657.67,43520,-0.21,-2.24,0.5,YES,43419.92,45974.03,2554.11,1250,18.98,5.42,-1.05,NO,2.94,0,5.04,-6.08,2.94,2.94,NO,1.51
day_rate_14d,T0338,BTC,short,500,5,100,2024-02-04,2024-02-05,1,42568.55,42657.67,43520,-0.21,-2.24,0.5,YES,43419.92,45974.03,2554.11,2000,36.34,5.19,-1.05,NO,4.7,0,3.71,-4.75,4.7,4.7,NO,-0.57
single_premium_7d,T0339,BTC,long,5000,3,1666.6666666666667,2024-10-01,2024-10-15,14,60790,67056.6,58863.9,10.31,-3.17,0.44,YES,59574.2,55926.8,3647.4,12500,174.4,4.98,515.43,NO,146.06,0,249.15,266.28,146.06,8.76,NO,74.74
day_rate_14d,T0339,BTC,long,5000,3,1666.6666666666667,2024-10-01,2024-10-15,14,60790,67056.6,58863.9,10.31,-3.17,0.44,YES,59574.2,55926.8,3647.4,20000,357.82,5.11,515.43,NO,233.69,0,511.17,4.26,158.42,9.51,NO,153.35
single_premium_7d,T0340,ETH,long,500,10,50,2026-01-18,2026-01-21,3,3282.55,2979.6,2863.4,-9.23,-12.77,0.38,YES,3216.9,3019.95,196.95,1250,14.89,4.26,-50,YES,75,75,0,28.85,63.85,100,YES,-10.13
day_rate_14d,T0340,ETH,long,500,10,50,2026-01-18,2026-01-21,3,3282.55,2979.6,2863.4,-9.23,-12.77,0.38,YES,3216.9,3019.95,196.95,2000,32.07,4.58,-50,YES,120,120,9.82,64.04,63.85,100,YES,-3.06
single_premium_7d,T0341,BTC,short,10000,5,2000,2024-12-27,2024-12-28,1,94171.89,95130.82,97340.47,-1.02,-3.36,0.45,YES,96055.33,101705.64,5650.31,25000,349.59,4.99,-101.83,NO,341.17,0,92.75,-194.58,336.47,16.82,NO,27.82
day_rate_14d,T0341,BTC,short,10000,5,2000,2024-12-27,2024-12-28,1,94171.89,95130.82,97340.47,-1.02,-3.36,0.45,YES,96055.33,101705.64,5650.31,40000,691.09,4.94,-101.83,NO,545.87,0,70.52,-172.35,336.47,16.82,NO,-10.93
single_premium_7d,T0342,BTC,short,500,5,100,2025-02-13,2025-02-16,3,96625.29,96119.88,98890.11,0.52,-2.34,0.41,YES,98557.8,104355.31,5797.52,1250,16.25,4.64,2.62,NO,4.3,0,10.61,-8,4.3,4.3,NO,3.18
day_rate_14d,T0342,BTC,short,500,5,100,2025-02-13,2025-02-16,3,96625.29,96119.88,98890.11,0.52,-2.34,0.41,YES,98557.8,104355.31,5797.52,2000,33.03,4.72,2.62,NO,6.88,0,10.11,-7.5,6.88,6.88,NO,1.74
single_premium_7d,T0343,ETH,short,1000,10,100,2026-01-19,2026-01-20,1,3187.51,2936.5,3282.71,7.87,-2.99,0.39,YES,3251.26,3442.51,191.25,2500,31.36,4.48,78.75,NO,24.67,0,8.32,70.43,24.67,24.67,NO,2.5
day_rate_14d,T0343,ETH,short,1000,10,100,2026-01-19,2026-01-20,1,3187.51,2936.5,3282.71,7.87,-2.99,0.39,YES,3251.26,3442.51,191.25,4000,64.61,4.62,78.75,NO,39.47,0,6.59,72.16,29.87,29.87,NO,-1.02
single_premium_7d,T0344,BTC,short,5000,10,500,2025-03-07,2025-04-06,30,86756.98,78370.75,91280,9.67,-5.21,0.59,YES,88492.12,93697.54,5205.42,12500,209.29,5.98,483.32,NO,401.68,0,298.99,184.33,260.67,52.13,NO,89.7
day_rate_14d,T0344,BTC,short,5000,10,500,2025-03-07,2025-04-06,30,86756.98,78370.75,91280,9.67,-5.21,0.59,YES,88492.12,93697.54,5205.42,20000,385.32,5.5,483.32,NO,642.69,0,550.45,-67.13,260.67,52.13,NO,165.14
single_premium_7d,T0345,BTC,short,2500,3,833.3333333333334,2024-09-11,2024-09-12,1,57352.79,58137.54,58600,-1.37,-2.17,0.49,YES,58499.85,61941.01,3441.17,6250,92.93,5.31,-34.21,NO,10.91,0,24.66,-58.86,10.91,1.31,NO,7.4
day_rate_14d,T0345,BTC,short,2500,3,833.3333333333334,2024-09-11,2024-09-12,1,57352.79,58137.54,58600,-1.37,-2.17,0.49,YES,58499.85,61941.01,3441.17,10000,179.39,5.13,-34.21,NO,17.46,0,18.31,-52.51,17.46,2.1,NO,-2.84
single_premium_7d,T0346,BTC,long,2500,10,250,2024-07-28,2024-07-29,1,68244.3,66771.45,66400.01,-2.16,-2.7,0.46,YES,66879.41,62784.76,4094.66,6250,91.53,5.23,-53.96,NO,43.91,9.89,24.28,-68.35,43.91,17.56,NO,7.29
day_rate_14d,T0346,BTC,long,2500,10,250,2024-07-28,2024-07-29,1,68244.3,66771.45,66400.01,-2.16,-2.7,0.46,YES,66879.41,62784.76,4094.66,10000,185.06,5.29,-53.96,NO,70.25,15.82,18.88,-57.02,67.56,27.02,NO,-2.93
single_premium_7d,T0347,BTC,long,10000,10,1000,2025-09-12,2025-09-19,7,116106.03,115690.55,114395.84,-0.36,-1.47,0.34,YES,113783.91,106817.55,6966.36,25000,263.4,3.76,-35.78,NO,0,0,376.28,-412.06,0,0,NO,112.88
day_rate_14d,T0347,BTC,long,10000,10,1000,2025-09-12,2025-09-19,7,116106.03,115690.55,114395.84,-0.36,-1.47,0.34,YES,113783.91,106817.55,6966.36,40000,588.8,4.21,-35.78,NO,0,0,420.57,-456.36,0,0,NO,111.45
single_premium_7d,T0348,ETH,long,2500,5,500,2024-05-10,2024-05-13,3,2909.43,2950.21,2864.35,1.4,-1.55,0.59,YES,2851.24,2676.68,174.57,6250,110.32,6.3,35.04,NO,0,0,72.04,-37,0,0,NO,21.61
day_rate_14d,T0348,ETH,long,2500,5,500,2024-05-10,2024-05-13,3,2909.43,2950.21,2864.35,1.4,-1.55,0.59,YES,2851.24,2676.68,174.57,10000,211.07,6.03,35.04,NO,0,0,64.61,-29.57,0,0,NO,11.09
single_premium_7d,T0349,BTC,short,1000,10,100,2026-02-26,2026-03-05,7,67490.51,70887.6,74100,-5.03,-9.79,0.83,YES,68840.32,72889.75,4049.43,2500,48.29,6.9,-50.33,NO,150,75.84,68.98,-43.48,97.93,97.93,NO,16.9
day_rate_14d,T0349,BTC,short,1000,10,100,2026-02-26,2026-03-05,7,67490.51,70887.6,74100,-5.03,-9.79,0.83,YES,68840.32,72889.75,4049.43,4000,83.54,5.97,-50.33,NO,240,121.34,59.67,11.33,97.93,97.93,NO,11.84
single_premium_7d,T0350,BTC,long,10000,20,500,2025-10-18,2025-10-21,3,107208.91,108362.27,106091.25,1.08,-1.04,0.44,YES,105064.73,98632.2,6432.53,25000,348.83,4.98,107.58,NO,0,0,227.81,-120.23,0,0,NO,68.34
day_rate_14d,T0350,BTC,long,10000,20,500,2025-10-18,2025-10-21,3,107208.91,108362.27,106091.25,1.08,-1.04,0.44,YES,105064.73,98632.2,6432.53,40000,715.67,5.11,107.58,NO,0,0,219.08,-111.5,0,0,NO,37.61
single_premium_7d,T0351,BTC,long,2500,5,500,2024-10-11,2024-10-25,14,62518.75,66564.51,60029.98,6.47,-3.98,0.38,YES,61268.38,57517.25,3751.13,6250,75.8,4.33,161.78,NO,123.8,0,108.29,53.49,99.52,19.9,NO,32.49
day_rate_14d,T0351,BTC,long,2500,5,500,2024-10-11,2024-10-25,14,62518.75,66564.51,60029.98,6.47,-3.98,0.38,YES,61268.38,57517.25,3751.13,10000,162.32,4.64,161.78,NO,198.08,0,231.88,-70.1,99.52,19.9,NO,69.57
single_premium_7d,T0352,ETH,short,5000,50,100,2025-01-04,2025-01-05,1,3656.4,3635.46,3674.92,0.57,-0.51,0.64,YES,3729.53,3948.91,219.38,12500,217.52,6.21,28.63,NO,0,0,57.71,-29.08,0,0,NO,17.31
day_rate_14d,T0352,ETH,short,5000,50,100,2025-01-04,2025-01-05,1,3656.4,3635.46,3674.92,0.57,-0.51,0.64,YES,3729.53,3948.91,219.38,20000,394.13,5.63,28.63,NO,0,0,40.22,-11.58,0,0,NO,-6.23
single_premium_7d,T0353,BTC,short,5000,5,1000,2024-07-19,2024-08-02,14,66707.61,61418.06,70000,7.93,-4.94,0.5,YES,68041.76,72044.22,4002.46,12500,188.19,5.38,396.47,NO,366.94,0,268.84,127.63,246.78,24.68,NO,80.65
day_rate_14d,T0353,BTC,short,5000,5,1000,2024-07-19,2024-08-02,14,66707.61,61418.06,70000,7.93,-4.94,0.5,YES,68041.76,72044.22,4002.46,20000,361.5,5.16,396.47,NO,587.11,0,516.44,-119.96,246.78,24.68,NO,154.93
single_premium_7d,T0354,BTC,long,5000,50,100,2025-05-14,2025-05-28,14,103545.38,107819.29,101400.01,4.13,-2.07,0.36,YES,101474.47,95261.75,6212.72,12500,143.65,4.1,-100,YES,8.99,0,205.22,1.16,8.99,8.99,YES,61.56
day_rate_14d,T0354,BTC,long,5000,50,100,2025-05-14,2025-05-28,14,103545.38,107819.29,101400.01,4.13,-2.07,0.36,YES,101474.47,95261.75,6212.72,20000,312.72,4.47,-100,YES,14.38,0,446.74,-240.36,14.38,14.38,YES,134.02
single_premium_7d,T0355,BTC,short,1000,10,100,2026-01-09,2026-01-16,7,90515.45,95504,97963.62,-5.51,-8.23,0.27,YES,92325.76,97756.69,5430.93,2500,20.51,2.93,-55.11,NO,150,87.78,29.3,3.37,82.29,82.29,NO,4.4
day_rate_14d,T0355,BTC,short,1000,10,100,2026-01-09,2026-01-16,7,90515.45,95504,97963.62,-5.51,-8.23,0.27,YES,92325.76,97756.69,5430.93,4000,49.33,3.52,-55.11,NO,240,140.45,35.24,50.1,82.29,82.29,NO,3.55
single_premium_7d,T0356,BTC,long,5000,10,500,2025-07-04,2025-07-07,3,108028.6,108269.84,107268.84,0.22,-0.7,0.34,YES,105868.03,99386.31,6481.72,12500,132.42,3.78,11.17,NO,0,0,86.48,-75.31,0,0,NO,25.94
day_rate_14d,T0356,BTC,long,5000,10,500,2025-07-04,2025-07-07,3,108028.6,108269.84,107268.84,0.22,-0.7,0.34,YES,105868.03,99386.31,6481.72,20000,295.52,4.22,11.17,NO,0,0,90.47,-79.3,0,0,NO,15.53
single_premium_7d,T0357,ETH,long,1000,50,20,2024-02-07,2024-02-10,3,2424.55,2501.08,2352.34,3.16,-2.98,0.55,YES,2376.06,2230.59,145.47,2500,41.94,5.99,-20,YES,24.46,0,27.39,4.17,24.46,100,YES,8.22
day_rate_14d,T0357,ETH,long,1000,50,20,2024-02-07,2024-02-10,3,2424.55,2501.08,2352.34,3.16,-2.98,0.55,YES,2376.06,2230.59,145.47,4000,81.44,5.82,-20,YES,39.13,0,24.93,6.63,29.78,100,YES,4.28
single_premium_7d,T0358,BTC,short,10000,10,1000,2025-03-20,2025-03-23,3,84183.42,86092.94,87492.87,-2.27,-3.93,0.72,YES,85867.09,90918.09,5051.01,25000,458.15,6.54,-226.83,NO,482.81,67.07,299.2,-458.96,393.12,39.31,NO,89.76
day_rate_14d,T0358,BTC,short,10000,10,1000,2025-03-20,2025-03-23,3,84183.42,86092.94,87492.87,-2.27,-3.93,0.72,YES,85867.09,90918.09,5051.01,40000,811.91,5.8,-226.83,NO,772.49,107.31,248.54,-368.06,393.12,39.31,NO,42.67
single_premium_7d,T0359,BTC,short,5000,20,250,2025-12-26,2026-01-25,30,87296.01,86561.94,97963.62,0.84,-12.22,0.38,YES,89041.93,94279.69,5237.76,12500,150.48,4.3,-250,YES,750,0,214.97,-172.93,611,100,YES,64.49
day_rate_14d,T0359,BTC,short,5000,20,250,2025-12-26,2026-01-25,30,87296.01,86561.94,97963.62,0.84,-12.22,0.38,YES,89041.93,94279.69,5237.76,20000,314.87,4.5,-250,YES,1200,0,449.82,-407.77,611,100,YES,134.94
single_premium_7d,T0360,BTC,long,2500,20,125,2024-02-03,2024-02-06,3,43010.67,43095.79,42228.01,0.2,-1.82,0.5,YES,42150.46,39569.82,2580.64,6250,97.81,5.59,4.95,NO,0,0,63.87,-58.93,0,0,NO,19.16
day_rate_14d,T0360,BTC,long,2500,20,125,2024-02-03,2024-02-06,3,43010.67,43095.79,42228.01,0.2,-1.82,0.5,YES,42150.46,39569.82,2580.64,10000,193.85,5.54,4.95,NO,0,0,59.34,-54.39,0,0,NO,10.19
single_premium_7d,T0361,ETH,long,2500,5,500,2024-01-15,2024-01-22,7,2509.94,2311.34,2301,-7.91,-8.32,0.61,YES,2459.74,2309.14,150.6,6250,112.54,6.43,-197.81,NO,375,369.53,160.77,10.95,208.11,41.62,NO,29.76
